id,shopping_bag_id,user_id,clinic_id,store_id,product_provider_id,profile_id,"details",orderable_id,"orderable_type",quantity,priority,state,"deleted_at","created_at","updated_at"
3172,1922,1,98,,40,,,19,"App\Product",1,3,1,,"2019-06-10 10:28:51","2020-03-10 13:26:04"
3173,1923,1,183,,2,,,2,"App\Product",1,3,1,,"2019-06-10 10:29:51","2020-03-10 13:26:04"
3174,1924,1,80,,1,,,1,"App\Product",1,3,1,,"2019-06-10 10:31:00","2020-03-10 13:26:04"
3175,1925,1,74,,1,,,1,"App\Product",1,3,1,,"2019-06-10 10:31:39","2020-03-10 13:26:04"
3176,1926,1,1,,34,4611,,16,"App\Product",1,3,1,,"2019-06-10 10:33:07","2020-03-10 13:26:04"
3177,1927,1,57,,44,,,23,"App\Product",1,3,1,,"2019-06-10 15:31:36","2020-03-10 13:26:04"
3178,1928,1,152,,34,4612,,16,"App\Product",1,3,1,,"2019-06-10 15:33:01","2020-03-10 13:26:04"
3179,1929,1,107,,2,,,2,"App\Product",1,3,1,,"2019-06-10 15:34:12","2020-03-10 13:26:04"
3180,1930,1,17,,28,,,10,"App\Product",1,3,1,,"2019-06-11 09:00:54","2020-03-10 13:26:04"
3181,1931,1,104,,4,,,4,"App\Product",1,3,1,,"2019-06-11 09:01:50","2020-03-10 13:26:04"
3182,1932,1,60,,4,,,4,"App\Product",1,3,1,,"2019-06-11 09:02:38","2020-03-10 13:26:04"
3183,1933,1,132,,32,4613,,14,"App\Product",1,3,1,,"2019-06-11 11:59:15","2020-03-10 13:26:04"
3184,1934,1,119,,40,,,19,"App\Product",1,3,1,,"2019-06-11 12:00:28","2020-03-10 13:26:04"
3185,1935,1,35,,44,,,23,"App\Product",1,3,1,,"2019-06-12 09:02:38","2020-03-10 13:26:04"
3186,1936,1,45,,32,4616,,14,"App\Product",1,3,1,,"2019-06-12 09:05:46","2020-03-10 13:26:04"
3187,1936,1,45,,32,4615,,14,"App\Product",1,3,1,,"2019-06-12 09:05:46","2020-03-10 13:26:04"
3188,1936,1,45,,32,4614,,14,"App\Product",1,3,1,,"2019-06-12 09:05:46","2020-03-10 13:26:04"
3189,1937,1,109,,32,4460,,14,"App\Product",1,3,1,,"2019-06-12 09:12:40","2020-03-10 13:26:04"
3190,1937,1,109,,32,4459,,14,"App\Product",1,3,1,,"2019-06-12 09:12:40","2020-03-10 13:26:04"
3191,1937,1,109,,34,4617,,16,"App\Product",1,3,1,,"2019-06-12 09:12:40","2020-03-10 13:26:04"
3192,1938,1,30,,32,4618,,14,"App\Product",1,3,1,,"2019-06-12 09:15:15","2020-03-10 13:26:04"
3193,1938,1,30,,32,4619,,14,"App\Product",1,3,1,,"2019-06-12 09:15:15","2020-03-10 13:26:04"
3194,1939,1,208,,34,3707,,16,"App\Product",1,3,1,,"2019-06-12 09:16:46","2020-03-10 13:26:04"
3195,1940,1,76,,34,1413,,16,"App\Product",1,3,1,,"2019-06-12 09:19:17","2020-03-10 13:26:04"
3196,1940,1,76,,34,4620,,16,"App\Product",1,3,1,,"2019-06-12 09:19:17","2020-03-10 13:26:04"
3197,1941,1,18,,1,,,1,"App\Product",1,3,1,,"2019-06-12 09:20:59","2020-03-10 13:26:04"
3198,1941,1,18,,28,,,10,"App\Product",1,3,1,,"2019-06-12 09:20:59","2020-03-10 13:26:04"
3199,1941,1,18,,40,,,19,"App\Product",1,3,1,,"2019-06-12 09:20:59","2020-03-10 13:26:04"
3200,1941,1,18,,34,326,,16,"App\Product",1,3,1,,"2019-06-12 09:20:59","2020-03-10 13:26:04"
3201,1942,1,121,,32,4621,,14,"App\Product",1,3,1,,"2019-06-12 13:44:13","2020-03-10 13:26:04"
3202,1943,1,106,,3,,,3,"App\Product",1,3,1,,"2019-06-12 13:45:51","2020-03-10 13:26:04"
3203,1943,1,106,,28,,,10,"App\Product",1,3,1,,"2019-06-12 13:45:51","2020-03-10 13:26:04"
3204,1944,1,91,,1,,,1,"App\Product",1,3,1,,"2019-06-12 13:47:18","2020-03-10 13:26:04"
3205,1944,1,91,,3,,,3,"App\Product",1,3,1,,"2019-06-12 13:47:18","2020-03-10 13:26:04"
3206,1944,1,91,,28,,,10,"App\Product",1,3,1,,"2019-06-12 13:47:18","2020-03-10 13:26:04"
3207,1944,1,91,,30,,,12,"App\Product",1,3,1,,"2019-06-12 13:47:18","2020-03-10 13:26:04"
3208,1945,1,160,,34,2590,,16,"App\Product",1,3,1,,"2019-06-13 09:32:18","2020-03-10 13:26:05"
3209,1946,1,107,,34,3821,,16,"App\Product",1,3,1,,"2019-06-13 09:33:59","2020-03-10 13:26:05"
3210,1947,1,52,,34,1007,,16,"App\Product",1,3,1,,"2019-06-13 09:35:19","2020-03-10 13:26:05"
3211,1948,1,45,,3,,,3,"App\Product",1,3,1,,"2019-06-13 09:36:24","2020-03-10 13:26:05"
3212,1949,1,107,,34,4021,,16,"App\Product",1,3,1,,"2019-06-13 09:37:22","2020-03-10 13:26:05"
3213,1950,1,113,,28,,,10,"App\Product",1,3,1,,"2019-06-13 09:38:33","2020-03-10 13:26:05"
3214,1951,1,101,,40,,,19,"App\Product",1,3,1,,"2019-06-13 15:52:17","2020-03-10 13:26:05"
3215,1951,1,101,,34,4020,,16,"App\Product",1,3,1,,"2019-06-13 15:52:17","2020-03-10 13:26:05"
3216,1952,1,80,,30,,,12,"App\Product",1,3,1,,"2019-06-13 15:54:25","2020-03-10 13:26:05"
3217,1953,1,198,,44,,,23,"App\Product",1,3,1,,"2019-06-13 15:55:21","2020-03-10 13:26:05"
3218,1954,1,83,,32,4622,,14,"App\Product",1,3,1,,"2019-06-14 10:20:27","2020-03-10 13:26:05"
3219,1955,1,207,,1,,,1,"App\Product",1,3,1,,"2019-06-14 10:22:02","2020-03-10 13:26:05"
3220,1955,1,207,,3,,,3,"App\Product",1,3,1,,"2019-06-14 10:22:02","2020-03-10 13:26:05"
3221,1955,1,207,,4,,,4,"App\Product",1,3,1,,"2019-06-14 10:22:02","2020-03-10 13:26:05"
3222,1955,1,207,,28,,,10,"App\Product",1,3,1,,"2019-06-14 10:22:02","2020-03-10 13:26:05"
3223,1956,1,51,,32,4623,,14,"App\Product",1,3,1,,"2019-06-14 10:23:09","2020-03-10 13:26:05"
3224,1957,1,165,,32,4624,,14,"App\Product",1,3,1,,"2019-06-14 10:26:28","2020-03-10 13:26:05"
3225,1958,1,174,,40,,,19,"App\Product",1,3,1,,"2019-06-14 10:27:34","2020-03-10 13:26:05"
3226,1959,1,9,,34,3995,,16,"App\Product",1,3,1,,"2019-06-17 09:10:54","2020-03-10 13:26:05"
3227,1960,1,74,,44,,,23,"App\Product",1,3,1,,"2019-06-17 09:12:16","2020-03-10 13:26:05"
3228,1961,1,203,,1,,,1,"App\Product",1,3,1,,"2019-06-17 09:16:15","2020-03-10 13:26:05"
3229,1961,1,203,,28,,,10,"App\Product",1,3,1,,"2019-06-17 09:16:15","2020-03-10 13:26:05"
3230,1961,1,203,,40,,,19,"App\Product",1,3,1,,"2019-06-17 09:16:15","2020-03-10 13:26:05"
3231,1962,1,170,,30,,,12,"App\Product",1,3,1,,"2019-06-17 09:17:34","2020-03-10 13:26:05"
3232,1963,1,159,,1,,,1,"App\Product",1,3,1,,"2019-06-17 09:18:42","2020-03-10 13:26:05"
3233,1963,1,159,,3,,,3,"App\Product",1,3,1,,"2019-06-17 09:18:42","2020-03-10 13:26:05"
3234,1964,1,205,,1,,,1,"App\Product",1,3,1,,"2019-06-17 09:19:47","2020-03-10 13:26:05"
3235,1964,1,205,,28,,,10,"App\Product",1,3,1,,"2019-06-17 09:19:47","2020-03-10 13:26:05"
3236,1965,1,79,,28,,,10,"App\Product",1,3,1,,"2019-06-17 09:21:09","2020-03-10 13:26:05"
3237,1966,1,144,,1,,,1,"App\Product",1,3,1,,"2019-06-17 09:22:24","2020-03-10 13:26:05"
3238,1966,1,144,,28,,,10,"App\Product",1,3,1,,"2019-06-17 09:22:24","2020-03-10 13:26:05"
3239,1966,1,144,,44,,,23,"App\Product",1,3,1,,"2019-06-17 09:22:24","2020-03-10 13:26:05"
3240,1967,1,172,,34,3872,,16,"App\Product",1,3,1,,"2019-06-17 09:23:42","2020-03-10 13:26:05"
3241,1968,1,38,,36,,,17,"App\Product",1,3,1,,"2019-06-17 09:25:08","2020-03-10 13:26:05"
3242,1969,1,142,,34,2184,,16,"App\Product",1,3,1,,"2019-06-17 09:26:21","2020-03-10 13:26:05"
3243,1970,1,72,,30,,,12,"App\Product",1,3,1,,"2019-06-17 09:27:49","2020-03-10 13:26:05"
3244,1970,1,72,,31,,,13,"App\Product",1,3,1,,"2019-06-17 09:27:49","2020-03-10 13:26:05"
3245,1971,1,205,,4,,,4,"App\Product",1,3,1,,"2019-06-17 09:28:52","2020-03-10 13:26:05"
3246,1972,1,147,,1,,,1,"App\Product",1,3,1,,"2019-06-18 09:22:33","2020-03-10 13:26:05"
3247,1972,1,147,,28,,,10,"App\Product",1,3,1,,"2019-06-18 09:22:33","2020-03-10 13:26:05"
3248,1972,1,147,,30,,,12,"App\Product",1,3,1,,"2019-06-18 09:22:33","2020-03-10 13:26:05"
3249,1972,1,147,,44,,,23,"App\Product",1,3,1,,"2019-06-18 09:22:33","2020-03-10 13:26:05"
3250,1972,1,147,,34,2288,,16,"App\Product",1,3,1,,"2019-06-18 09:22:33","2020-03-10 13:26:05"
3251,1972,1,147,,34,4625,,16,"App\Product",1,3,1,,"2019-06-18 09:22:33","2020-03-10 13:26:05"
3252,1973,1,32,,2,,,2,"App\Product",1,3,1,,"2019-06-18 09:26:09","2020-03-10 13:26:05"
3253,1974,1,95,,34,1683,,16,"App\Product",1,3,1,,"2019-06-18 09:27:32","2020-03-10 13:26:05"
3254,1975,1,210,,34,4626,,16,"App\Product",1,3,1,,"2019-06-18 09:28:58","2020-03-10 13:26:05"
3255,1976,1,56,,34,4627,,16,"App\Product",1,3,1,,"2019-06-18 09:30:11","2020-03-10 13:26:05"
3256,1977,1,134,,34,4628,,16,"App\Product",1,3,1,,"2019-06-18 09:31:49","2020-03-10 13:26:05"
3257,1978,1,225,,34,4463,,16,"App\Product",1,3,1,,"2019-06-18 09:40:17","2020-03-10 13:26:05"
3258,1978,1,225,,34,4464,,16,"App\Product",1,3,1,,"2019-06-18 09:40:17","2020-03-10 13:26:05"
3259,1979,1,192,,44,,,23,"App\Product",1,3,1,,"2019-06-18 09:41:30","2020-03-10 13:26:05"
3260,1980,1,166,,34,4629,,16,"App\Product",1,3,1,,"2019-06-18 13:33:21","2020-03-10 13:26:05"
3261,1981,1,202,,34,4630,,16,"App\Product",1,3,1,,"2019-06-18 13:34:56","2020-03-10 13:26:05"
3262,1982,1,12,,36,,,17,"App\Product",1,3,1,,"2019-06-18 13:39:02","2020-03-10 13:26:05"
3263,1982,1,12,,34,4631,,16,"App\Product",1,3,1,,"2019-06-18 13:39:02","2020-03-10 13:26:05"
3264,1982,1,12,,34,245,,16,"App\Product",1,3,1,,"2019-06-18 13:39:02","2020-03-10 13:26:05"
3265,1983,1,158,,36,,,17,"App\Product",1,3,1,,"2019-06-18 13:43:45","2020-03-10 13:26:05"
3266,1983,1,158,,34,2492,,16,"App\Product",1,3,1,,"2019-06-18 13:43:45","2020-03-10 13:26:05"
3267,1984,1,27,,34,4632,,16,"App\Product",1,3,1,,"2019-06-18 13:45:40","2020-03-10 13:26:05"
3268,1985,1,189,,32,4633,,14,"App\Product",1,3,1,,"2019-06-18 13:47:02","2020-03-10 13:26:05"
3269,1986,1,174,,32,4634,,14,"App\Product",1,3,1,,"2019-06-18 13:48:37","2020-03-10 13:26:05"
3270,1987,1,222,,28,,,10,"App\Product",1,3,1,,"2019-06-19 09:07:44","2020-03-10 13:26:05"
3271,1988,1,11,,32,4635,,14,"App\Product",1,3,1,,"2019-06-19 09:25:46","2020-03-10 13:26:05"
3272,1989,1,199,,2,,,2,"App\Product",1,3,1,,"2019-06-19 09:27:36","2020-03-10 13:26:05"
3273,1990,1,67,,2,,,2,"App\Product",1,3,1,,"2019-06-19 09:39:05","2020-03-10 13:26:05"
3274,1991,1,106,,34,2361,,16,"App\Product",1,3,1,,"2019-06-19 10:15:48","2020-03-10 13:26:05"
3275,1992,1,158,,33,,"Higienista",15,"App\Product",1,3,1,,"2019-06-19 14:52:26","2020-03-10 13:26:05"
3276,1993,1,77,,1,,,1,"App\Product",1,3,1,,"2019-06-19 14:54:47","2020-03-10 13:26:05"
3277,1994,1,47,,34,885,,16,"App\Product",1,3,1,,"2019-06-19 14:55:38","2020-03-10 13:26:05"
3278,1995,1,125,,1,,,1,"App\Product",1,3,1,,"2019-06-19 14:56:40","2020-03-10 13:26:05"
3279,1995,1,125,,40,,,19,"App\Product",1,3,1,,"2019-06-19 14:56:40","2020-03-10 13:26:05"
3280,1996,1,57,,2,,,2,"App\Product",1,3,1,,"2019-06-19 14:57:41","2020-03-10 13:26:05"
3281,1997,1,41,,32,4637,,14,"App\Product",1,3,1,,"2019-06-19 14:59:09","2020-03-10 13:26:05"
3282,1997,1,41,,32,4636,,14,"App\Product",1,3,1,,"2019-06-19 14:59:09","2020-03-10 13:26:05"
3283,1998,1,200,,1,,,1,"App\Product",1,3,1,,"2019-06-19 15:00:44","2020-03-10 13:26:05"
3284,1998,1,200,,28,,,10,"App\Product",1,3,1,,"2019-06-19 15:00:44","2020-03-10 13:26:05"
3285,1998,1,200,,40,,,19,"App\Product",1,3,1,,"2019-06-19 15:00:44","2020-03-10 13:26:05"
3286,1999,1,181,,34,4638,,16,"App\Product",1,3,1,,"2019-06-19 15:02:30","2020-03-10 13:26:05"
3287,2000,1,3,,30,,,12,"App\Product",1,3,1,,"2019-06-20 09:01:38","2020-03-10 13:26:05"
3288,2001,1,215,,34,3838,,16,"App\Product",1,3,1,,"2019-06-20 09:02:59","2020-03-10 13:26:05"
3289,2001,1,215,,34,4077,,16,"App\Product",1,3,1,,"2019-06-20 09:02:59","2020-03-10 13:26:05"
3290,2002,1,39,,28,,,10,"App\Product",1,3,1,,"2019-06-20 15:18:35","2020-03-10 13:26:05"
3291,2003,1,104,,44,,,23,"App\Product",1,3,1,,"2019-06-21 10:03:16","2020-03-10 13:26:05"
3292,2004,1,79,,1,,,1,"App\Product",1,3,1,,"2019-06-21 13:42:07","2020-03-10 13:26:05"
3293,2005,1,5,,28,,,10,"App\Product",1,3,1,,"2019-06-21 13:42:48","2020-03-10 13:26:05"
3294,2006,1,82,,1,,,1,"App\Product",1,3,1,,"2019-06-24 09:58:17","2020-03-10 13:26:05"
3295,2006,1,82,,28,,,10,"App\Product",1,3,1,,"2019-06-24 09:58:17","2020-03-10 13:26:05"
3296,2006,1,82,,32,4639,,14,"App\Product",1,3,1,,"2019-06-24 09:58:17","2020-03-10 13:26:05"
3297,2007,1,79,,44,,,23,"App\Product",1,3,1,,"2019-06-24 09:59:48","2020-03-10 13:26:05"
3298,2008,1,130,,28,,,10,"App\Product",1,3,1,,"2019-06-24 10:01:01","2020-03-10 13:26:05"
3299,2009,1,217,,34,3904,,16,"App\Product",1,3,1,,"2019-06-24 10:02:16","2020-03-10 13:26:05"
3300,2010,1,150,,30,,,12,"App\Product",1,3,1,,"2019-06-24 10:03:29","2020-03-10 13:26:05"
3301,2010,1,150,,31,,,13,"App\Product",1,3,1,,"2019-06-24 10:03:29","2020-03-10 13:26:05"
3302,2011,1,170,,44,,,23,"App\Product",1,3,1,,"2019-06-24 10:04:37","2020-03-10 13:26:05"
3303,2012,1,152,,1,,,1,"App\Product",1,3,1,,"2019-06-24 10:06:03","2020-03-10 13:26:05"
3304,2012,1,152,,32,4640,,14,"App\Product",1,3,1,,"2019-06-24 10:06:03","2020-03-10 13:26:05"
3305,2013,1,197,,1,,,1,"App\Product",1,3,1,,"2019-06-24 16:13:37","2020-03-10 13:26:05"
3306,2014,1,79,,32,4641,,14,"App\Product",1,3,1,,"2019-06-25 12:24:32","2020-03-10 13:26:05"
3307,2015,1,135,,34,4642,,16,"App\Product",1,3,1,,"2019-06-25 12:28:21","2020-03-10 13:26:05"
3308,2016,1,140,,32,4643,,14,"App\Product",1,3,1,,"2019-06-25 12:33:37","2020-03-10 13:26:05"
3309,2017,1,44,,1,,,1,"App\Product",1,3,1,,"2019-06-25 12:35:46","2020-03-10 13:26:05"
3310,2017,1,44,,3,,,3,"App\Product",1,3,1,,"2019-06-25 12:35:46","2020-03-10 13:26:05"
3311,2017,1,44,,34,3768,,16,"App\Product",1,3,1,,"2019-06-25 12:35:46","2020-03-10 13:26:05"
3312,2017,1,44,,34,831,,16,"App\Product",1,3,1,,"2019-06-25 12:35:46","2020-03-10 13:26:05"
3313,2018,1,205,,34,4644,,16,"App\Product",1,3,1,,"2019-06-25 12:37:03","2020-03-10 13:26:05"
3314,2019,1,220,,28,,,10,"App\Product",1,3,1,,"2019-06-26 11:06:53","2020-03-10 13:26:05"
3315,2020,1,142,,1,,,1,"App\Product",1,3,1,,"2019-06-26 11:07:54","2020-03-10 13:26:05"
3316,2021,1,115,,32,4645,,14,"App\Product",1,3,1,,"2019-06-26 11:09:03","2020-03-10 13:26:05"
3317,2022,1,36,,1,,,1,"App\Product",1,3,1,,"2019-06-26 11:10:18","2020-03-10 13:26:05"
3318,2023,1,66,,34,1241,,16,"App\Product",1,3,1,,"2019-06-26 11:11:20","2020-03-10 13:26:05"
3319,2023,1,66,,34,4097,,16,"App\Product",1,3,1,,"2019-06-26 11:11:20","2020-03-10 13:26:05"
3320,2024,1,66,,1,,,1,"App\Product",1,3,1,,"2019-06-26 11:14:03","2020-03-10 13:26:05"
3321,2024,1,66,,44,,,23,"App\Product",1,3,1,,"2019-06-26 11:14:03","2020-03-10 13:26:05"
3322,2025,1,91,,30,,,12,"App\Product",1,3,1,,"2019-06-26 11:15:33","2020-03-10 13:26:05"
3323,2026,1,50,,1,,,1,"App\Product",1,3,1,,"2019-06-26 11:19:46","2020-03-10 13:26:05"
3324,2027,1,46,,2,,,2,"App\Product",1,3,1,,"2019-06-26 11:20:36","2020-03-10 13:26:05"
3325,2028,1,77,,32,4647,,14,"App\Product",1,3,1,,"2019-06-26 16:22:07","2020-03-10 13:26:05"
3326,2029,1,158,,32,4649,,14,"App\Product",1,3,1,,"2019-06-26 16:23:54","2020-03-10 13:26:05"
3327,2029,1,158,,32,4648,,14,"App\Product",1,3,1,,"2019-06-26 16:23:54","2020-03-10 13:26:05"
3328,2030,1,16,,1,,,1,"App\Product",1,3,1,,"2019-06-26 16:30:57","2020-03-10 13:26:05"
3329,2031,1,199,,44,,,23,"App\Product",1,3,1,,"2019-06-27 10:40:54","2020-03-10 13:26:05"
3330,2032,1,180,,32,4650,,14,"App\Product",1,3,1,,"2019-06-27 10:42:25","2020-03-10 13:26:05"
3331,2033,1,106,,32,4651,,14,"App\Product",1,3,1,,"2019-06-27 10:49:27","2020-03-10 13:26:05"
3332,2034,1,159,,32,4652,,14,"App\Product",1,3,1,,"2019-06-27 10:51:37","2020-03-10 13:26:05"
3333,2035,1,34,,34,4653,,16,"App\Product",1,3,1,,"2019-06-27 10:53:09","2020-03-10 13:26:05"
3334,2036,1,198,,32,4654,,14,"App\Product",1,3,1,,"2019-06-27 10:54:29","2020-03-10 13:26:05"
3335,2037,1,35,,3,,,3,"App\Product",1,3,1,,"2019-06-27 11:02:32","2020-03-10 13:26:05"
3336,2038,1,15,,30,,,12,"App\Product",1,3,1,,"2019-06-27 13:42:23","2020-03-10 13:26:05"
3337,2038,1,15,,31,,,13,"App\Product",1,3,1,,"2019-06-27 13:42:23","2020-03-10 13:26:05"
3338,2039,1,180,,40,,,19,"App\Product",1,3,1,,"2019-06-27 13:43:37","2020-03-10 13:26:05"
3339,2040,1,135,,44,,,23,"App\Product",1,3,1,,"2019-06-27 15:50:24","2020-03-10 13:26:05"
3340,2041,1,87,,22,,,2,"App\Product",1,3,1,,"2019-06-28 09:37:06","2020-03-10 13:26:05"
3341,2042,1,112,,36,,,17,"App\Product",1,3,1,,"2019-06-28 10:38:44","2020-03-10 13:26:05"
3342,2042,1,112,,34,3908,,16,"App\Product",1,3,1,,"2019-06-28 10:38:44","2020-03-10 13:26:05"
3343,2043,1,201,,40,,,19,"App\Product",1,3,1,,"2019-06-28 11:12:20","2020-03-10 13:26:05"
3344,2044,1,227,,36,,,17,"App\Product",1,3,1,,"2019-06-28 11:59:11","2020-03-10 13:26:05"
3345,2044,1,227,,34,4655,,16,"App\Product",1,3,1,,"2019-06-28 11:59:11","2020-03-10 13:26:05"
3346,2044,1,227,,34,4656,,16,"App\Product",1,3,1,,"2019-06-28 11:59:11","2020-03-10 13:26:05"
3347,2045,1,227,,36,,,17,"App\Product",1,3,1,,"2019-06-28 12:02:58","2020-03-10 13:26:05"
3348,2045,1,227,,34,4655,,16,"App\Product",1,3,1,,"2019-06-28 12:02:58","2020-03-10 13:26:05"
3349,2045,1,227,,34,4656,,16,"App\Product",1,3,1,,"2019-06-28 12:02:58","2020-03-10 13:26:05"
3350,2046,1,50,,30,,,12,"App\Product",1,3,1,,"2019-06-28 12:04:15","2020-03-10 13:26:05"
3351,2046,1,50,,31,,,13,"App\Product",1,3,1,,"2019-06-28 12:04:15","2020-03-10 13:26:05"
3352,2047,1,183,,1,,,1,"App\Product",1,3,1,,"2019-07-01 09:37:17","2020-03-10 13:26:05"
3353,2048,1,154,,36,,,17,"App\Product",1,3,1,,"2019-07-01 09:39:38","2020-03-10 13:26:05"
3354,2048,1,154,,34,3779,,16,"App\Product",1,3,1,,"2019-07-01 09:39:38","2020-03-10 13:26:05"
3355,2048,1,154,,34,4103,,16,"App\Product",1,3,1,,"2019-07-01 09:39:38","2020-03-10 13:26:05"
3356,2049,1,133,,32,4658,,14,"App\Product",1,3,1,,"2019-07-01 09:41:53","2020-03-10 13:26:05"
3357,2050,1,128,,34,1972,,16,"App\Product",1,3,1,,"2019-07-01 09:44:31","2020-03-10 13:26:05"
3358,2051,1,175,,1,,,1,"App\Product",1,3,1,,"2019-07-01 10:20:12","2020-03-10 13:26:05"
3359,2052,1,55,,28,,,10,"App\Product",1,3,1,,"2019-07-01 10:20:59","2020-03-10 13:26:05"
3360,2053,1,119,,32,4659,,14,"App\Product",1,3,1,,"2019-07-01 10:24:26","2020-03-10 13:26:05"
3361,2054,1,54,,44,,,23,"App\Product",1,3,1,,"2019-07-01 10:25:44","2020-03-10 13:26:05"
3362,2055,1,202,,1,,,1,"App\Product",1,3,1,,"2019-07-01 17:07:29","2020-03-10 13:26:05"
3363,2056,1,64,,1,,,1,"App\Product",1,3,1,,"2019-07-01 17:09:31","2020-03-10 13:26:05"
3364,2056,1,64,,28,,,10,"App\Product",1,3,1,,"2019-07-01 17:09:31","2020-03-10 13:26:05"
3365,2056,1,64,,34,4660,,16,"App\Product",1,3,1,,"2019-07-01 17:09:31","2020-03-10 13:26:05"
3366,2057,1,168,,34,4661,,16,"App\Product",1,3,1,,"2019-07-01 17:12:12","2020-03-10 13:26:05"
3367,2058,1,170,,34,4662,,16,"App\Product",1,3,1,,"2019-07-01 17:13:35","2020-03-10 13:26:05"
3368,2059,1,214,,34,4663,,16,"App\Product",1,3,1,,"2019-07-01 17:14:53","2020-03-10 13:26:05"
3369,2060,1,69,,34,4664,,16,"App\Product",1,3,1,,"2019-07-01 17:16:08","2020-03-10 13:26:05"
3370,2061,1,111,,34,4665,,16,"App\Product",1,3,1,,"2019-07-01 17:17:27","2020-03-10 13:26:05"
3371,2062,1,199,,1,,,1,"App\Product",1,3,1,,"2019-07-01 17:18:28","2020-03-10 13:26:05"
3372,2063,1,217,,27,,,9,"App\Product",1,3,1,,"2019-07-01 17:19:14","2020-03-10 13:26:05"
3373,2064,1,160,,40,,,19,"App\Product",1,3,1,,"2019-07-01 17:20:26","2020-03-10 13:26:05"
3374,2065,1,81,,32,4666,,14,"App\Product",1,3,1,,"2019-07-01 17:21:39","2020-03-10 13:26:06"
3375,2066,1,177,,34,4667,,16,"App\Product",1,3,1,,"2019-07-02 15:32:53","2020-03-10 13:26:06"
3376,2067,1,191,,34,4668,,16,"App\Product",1,3,1,,"2019-07-02 15:34:48","2020-03-10 13:26:06"
3377,2068,1,93,,30,,,12,"App\Product",1,3,1,,"2019-07-02 15:36:00","2020-03-10 13:26:06"
3378,2069,1,38,,1,,,1,"App\Product",1,3,1,,"2019-07-02 15:59:32","2020-03-10 13:26:06"
3379,2070,1,79,,34,4669,,16,"App\Product",1,3,1,,"2019-07-02 16:02:03","2020-03-10 13:26:06"
3380,2070,1,79,,34,1465,,16,"App\Product",1,3,1,,"2019-07-02 16:02:03","2020-03-10 13:26:06"
3381,2070,1,79,,34,1467,,16,"App\Product",1,3,1,,"2019-07-02 16:02:03","2020-03-10 13:26:06"
3382,2071,1,16,,34,4670,,16,"App\Product",1,3,1,,"2019-07-02 16:08:39","2020-03-10 13:26:06"
3383,2072,1,72,,30,,,12,"App\Product",1,3,1,,"2019-07-02 16:27:33","2020-03-10 13:26:06"
3384,2072,1,72,,31,,,13,"App\Product",1,3,1,,"2019-07-02 16:27:33","2020-03-10 13:26:06"
3385,2073,1,131,,1,,,1,"App\Product",1,3,1,,"2019-07-02 16:28:26","2020-03-10 13:26:06"
3386,2073,1,131,,4,,,4,"App\Product",1,3,1,,"2019-07-02 16:28:26","2020-03-10 13:26:06"
3387,2074,1,5,,32,4671,,14,"App\Product",1,3,1,,"2019-07-03 13:08:24","2020-03-10 13:26:06"
3388,2075,1,78,,1,,,1,"App\Product",1,3,1,,"2019-07-03 13:10:08","2020-03-10 13:26:06"
3389,2075,1,78,,40,,,19,"App\Product",1,3,1,,"2019-07-03 13:10:08","2020-03-10 13:26:06"
3390,2076,1,148,,30,,,12,"App\Product",1,3,1,,"2019-07-03 13:11:52","2020-03-10 13:26:06"
3391,2076,1,148,,31,,,13,"App\Product",1,3,1,,"2019-07-03 13:11:52","2020-03-10 13:26:06"
3392,2077,1,26,,1,,,1,"App\Product",1,3,1,,"2019-07-03 13:12:55","2020-03-10 13:26:06"
3393,2077,1,26,,34,3947,,16,"App\Product",1,3,1,,"2019-07-03 13:12:55","2020-03-10 13:26:06"
3394,2078,1,104,,32,4672,,14,"App\Product",1,3,1,,"2019-07-03 13:14:17","2020-03-10 13:26:06"
3395,2079,1,104,,44,,,23,"App\Product",1,3,1,,"2019-07-03 13:15:18","2020-03-10 13:26:06"
3396,2080,1,1,,36,,,17,"App\Product",1,3,1,,"2019-07-03 13:17:09","2020-03-10 13:26:06"
3397,2080,1,1,,34,4611,,16,"App\Product",1,3,1,,"2019-07-03 13:17:09","2020-03-10 13:26:06"
3398,2081,1,25,,34,446,,16,"App\Product",1,3,1,,"2019-07-03 13:18:38","2020-03-10 13:26:06"
3399,2081,1,25,,34,441,,16,"App\Product",1,3,1,,"2019-07-03 13:18:38","2020-03-10 13:26:06"
3400,2082,1,105,,34,3016,,16,"App\Product",1,3,1,,"2019-07-04 11:32:11","2020-03-10 13:26:06"
3401,2083,1,69,,30,,,12,"App\Product",1,3,1,,"2019-07-04 11:33:18","2020-03-10 13:26:06"
3402,2083,1,69,,31,,,13,"App\Product",1,3,1,,"2019-07-04 11:33:18","2020-03-10 13:26:06"
3403,2084,1,60,,34,4673,,16,"App\Product",1,3,1,,"2019-07-04 11:34:45","2020-03-10 13:26:06"
3404,2085,1,125,,44,,,23,"App\Product",1,3,1,,"2019-07-04 11:35:52","2020-03-10 13:26:06"
3405,2086,1,95,,26,,,8,"App\Product",1,3,1,,"2019-07-04 11:36:50","2020-03-10 13:26:06"
3406,2087,1,73,,36,,,17,"App\Product",1,3,1,,"2019-07-04 11:37:40","2020-03-10 13:26:06"
3407,2088,1,198,,32,4674,,14,"App\Product",1,3,1,,"2019-07-04 11:38:54","2020-03-10 13:26:06"
